client_name,brand_name,week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales
KIND,KIND,5/19/2019,sponsoredProducts,Branded,5669.16,392398,2492,26196.55,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Category,9622.63,2050803,3625,31407.25,689788.72
KIND,KIND,5/19/2019,sponsoredProducts,Competitive,471.44,184911,150,890.98,689788.72
KIND,KIND,2/28/2021,sponsoredBrands,Branded,1980.94,135384,769,4337.92,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Category,74.35,82681,62,151.55,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Competitive,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrands,Uncategorized,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Category,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Auto,3118.13,2879898,1366,4979.55,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Branded,11810.08,944423,4852,40158.09,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Category,1158.99,325268,804,1675.73,1933743.03
KIND,KIND,2/28/2021,sponsoredProducts,Competitive,38.78,17595,28,137.7,1933743.03
Nature's Path,Nature's Path,2/28/2021,sponsoredBrands,Branded,141.48,10684,144,1246.98,404755.33
Nature's Path,Nature's Path,2/28/2021,sponsoredBrands,Category,409.15,80023,213,909.16,404755.33
Nature's Path,Nature's Path,2/28/2021,sponsoredBrandsVideo,Branded,0,0,0,0,404755.33
Nature's Path,Nature's Path,2/28/2021,sponsoredProducts,Auto,438.6,107779,297,1912.55,404755.33
Nature's Path,Nature's Path,2/28/2021,sponsoredProducts,Branded,73.44,16758,47,579.11,404755.33
Nature's Path,Nature's Path,2/28/2021,sponsoredProducts,Category,122.2,13319,68,490.85,404755.33
KIND,KIND,3/14/2021,sponsoredBrands,Branded,1282.06,148408,576,4479.45,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Category,12.48,14209,14,71.58,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Competitive,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrands,Uncategorized,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Category,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Auto,45.4,23539,17,30.98,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Branded,4541.63,586597,1623,10620.61,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Category,2871.82,324775,871,1098.09,1787801.1
KIND,KIND,3/14/2021,sponsoredProducts,Competitive,0,697,0,0,1787801.1
Nature's Path,Nature's Path,6/30/2019,sponsoredBrands,Category,19.6,621,13,0,79351.21
Nature's Path,Nature's Path,6/30/2019,sponsoredProducts,Auto,575.6,350637,585,1625.83,79351.21
Nature's Path,Nature's Path,6/30/2019,sponsoredProducts,Branded,958.83,147063,740,6205.81,79351.21
Nature's Path,Nature's Path,6/30/2019,sponsoredProducts,Category,3948.51,831947,2091,7032.51,79351.21
Nature's Path,Nature's Path,6/30/2019,sponsoredProducts,Competitive,94.36,47959,50,52.18,79351.21
KIND,KIND,8/8/2021,sponsoredBrands,Branded,100.67,10501,142,1108.81,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Category,937.77,232513,363,801.88,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Competitive,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrands,Uncategorized,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Category,676.18,85343,398,885,1427964.01
KIND,KIND,8/8/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1427964.01
KIND,KIND,8/8/2021,sponsoredDisplay,Category,893.07,130184,340,970,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Auto,2122.55,1153288,950,2305.46,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Branded,21572.76,1955847,10903,105611.96,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Category,21210.54,5121058,6248,18141.49,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Competitive,11.2,8381,9,24.95,1427964.01
KIND,KIND,8/8/2021,sponsoredProducts,Uncategorized,0,0,0,0,1427964.01
Nature's Path,Nature's Path,12/22/2019,sponsoredBrands,Branded,202.13,7228,145,713.01,59511.8
Nature's Path,Nature's Path,12/22/2019,sponsoredBrands,Category,75.38,1646,26,22.01,59511.8
Nature's Path,Nature's Path,12/22/2019,sponsoredProducts,Auto,482.44,294695,474,1536.04,59511.8
Nature's Path,Nature's Path,12/22/2019,sponsoredProducts,Branded,1218.71,210317,833,6275.38,59511.8
Nature's Path,Nature's Path,12/22/2019,sponsoredProducts,Category,2400.88,633459,1370,2604.97,59511.8
Nature's Path,Nature's Path,12/22/2019,sponsoredProducts,Competitive,315.37,135200,153,341.6,59511.8
Nature's Path,Nature's Path,12/29/2019,sponsoredBrands,Branded,347.33,10598,212,1202.46,90817.72
Nature's Path,Nature's Path,12/29/2019,sponsoredBrands,Category,187.58,4973,66,149.92,90817.72
Nature's Path,Nature's Path,12/29/2019,sponsoredProducts,Auto,716.85,458155,796,2273.78,90817.72
Nature's Path,Nature's Path,12/29/2019,sponsoredProducts,Branded,1658.82,301540,1213,9007.16,90817.72
Nature's Path,Nature's Path,12/29/2019,sponsoredProducts,Category,2615.88,675502,1543,3923.02,90817.72
Nature's Path,Nature's Path,12/29/2019,sponsoredProducts,Competitive,401.6,174550,199,80.35,90817.72
Nature's Path,Nature's Path,9/2/2018,sponsoredProducts,Auto,311.92,355860,455,1179.69,67457.87
Nature's Path,Nature's Path,9/2/2018,sponsoredProducts,Branded,622.25,71633,659,5083.47,67457.87
Nature's Path,Nature's Path,9/2/2018,sponsoredProducts,Category,1773.36,589921,1127,3229.2,67457.87
Nature's Path,Nature's Path,9/2/2018,sponsoredProducts,Competitive,243.25,94002,178,526.63,67457.87
Nature's Path,Nature's Path,9/2/2018,sponsoredProducts,Uncategorized,0,0,0,0,67457.87
KIND,KIND,12/6/2020,sponsoredBrands,Branded,3366.85,298925,1590,10194.38,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Category,18909.92,3178074,3084,2158.51,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Competitive,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrands,Uncategorized,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Branded,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Category,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Auto,3408.66,2711296,1467,5176.62,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Branded,12831.59,2659378,4596,34922.79,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Category,18554.39,3637085,4086,11189.51,906346.67
KIND,KIND,12/6/2020,sponsoredProducts,Competitive,43.24,21265,33,153.85,906346.67
KIND,KIND,3/15/2020,sponsoredBrands,Branded,1426.43,50595,1261,20731.07,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Category,346.08,63056,185,1209.15,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Competitive,26.36,6254,12,45.44,1693031
KIND,KIND,3/15/2020,sponsoredBrands,Uncategorized,0,0,0,0,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Auto,159.25,286301,992,4358.92,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Branded,14794.24,1271228,6581,107309.13,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Category,5340.01,711713,1639,13483.6,1693031
KIND,KIND,3/15/2020,sponsoredProducts,Competitive,1184.01,230158,340,3844.14,1693031
KIND,KIND,9/9/2018,sponsoredBrands,Branded,2457,67673,943,12237.95,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Category,3021.7,82193,548,3377.36,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Competitive,430.97,46938,158,522.83,719729.51
KIND,KIND,9/9/2018,sponsoredBrands,Uncategorized,614.37,94550,379,601.47,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Auto,1375.61,1309199,1422,5357.52,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Branded,12730.95,857733,8539,89895.14,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Category,28345.08,3719976,8758,44095.51,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Competitive,2985.02,876637,919,2921.18,719729.51
KIND,KIND,9/9/2018,sponsoredProducts,Uncategorized,577.42,471956,962,4499.28,719729.51
KIND,KIND,11/8/2020,sponsoredBrands,Branded,5227.91,229098,1604,10283.78,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Category,22648.45,3593929,3462,4011.6,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Competitive,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrands,Uncategorized,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Branded,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Category,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Auto,2305.95,1659432,1171,4067.73,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Branded,16585,2867276,6296,50412.01,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Category,25333.72,5139446,5940,17510.44,969278.22
KIND,KIND,11/8/2020,sponsoredProducts,Competitive,51.77,23896,46,134.98,969278.22
KIND,KIND,11/24/2019,sponsoredBrands,Branded,2872.13,86091,737,8624.87,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Category,3117.68,165597,546,2403.85,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Competitive,19.06,17760,19,52.8,948766.85
KIND,KIND,11/24/2019,sponsoredBrands,Uncategorized,0,0,0,0,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Auto,2186.51,1146847,1357,5786.41,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Branded,11529.32,1996312,4418,52187.23,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Category,12379.12,2459805,3414,12795.39,948766.85
KIND,KIND,11/24/2019,sponsoredProducts,Competitive,737.14,331184,279,609.59,948766.85
Nature's Path,Nature's Path,6/14/2020,sponsoredBrands,Branded,520.52,19402,340,2900.62,152383.93
Nature's Path,Nature's Path,6/14/2020,sponsoredBrands,Category,315.36,16846,125,482.06,152383.93
Nature's Path,Nature's Path,6/14/2020,sponsoredProducts,Auto,420.81,380886,641,4986.43,152383.93
Nature's Path,Nature's Path,6/14/2020,sponsoredProducts,Branded,1498.28,165329,973,11135.21,152383.93
Nature's Path,Nature's Path,6/14/2020,sponsoredProducts,Category,4248.93,949364,2206,7960.32,152383.93
Nature's Path,Nature's Path,4/21/2019,sponsoredBrands,Category,26.95,1035,29,0,85210.24
Nature's Path,Nature's Path,4/21/2019,sponsoredProducts,Auto,510.26,297219,606,3674.43,85210.24
Nature's Path,Nature's Path,4/21/2019,sponsoredProducts,Branded,486.8,84063,447,4284.68,85210.24
Nature's Path,Nature's Path,4/21/2019,sponsoredProducts,Category,1827.26,401868,1142,5374.65,85210.24
Nature's Path,Nature's Path,4/21/2019,sponsoredProducts,Competitive,136.39,49051,66,91.89,85210.24
KIND,KIND,12/19/2021,sponsoredBrands,Branded,245.64,13358,116,1233.22,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Category,449.99,110783,131,166.47,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Competitive,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrands,Uncategorized,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Branded,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Category,315.92,43859,173,361.77,898561.87
KIND,KIND,12/19/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredDisplay,Category,0,2,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Auto,449.47,300142,183,468.77,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Branded,8217.67,795987,4100,49562.82,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Category,2258.74,442135,636,3867.86,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Competitive,0,721,0,0,898561.87
KIND,KIND,12/19/2021,sponsoredProducts,Uncategorized,0,0,0,0,898561.87
Nature's Path,Nature's Path,10/4/2020,sponsoredBrands,Branded,458.36,22154,313,2084.6,197369.6
Nature's Path,Nature's Path,10/4/2020,sponsoredBrands,Category,185.67,24187,72,547.83,197369.6
Nature's Path,Nature's Path,10/4/2020,sponsoredProducts,Auto,314.52,151962,325,1092.52,197369.6
Nature's Path,Nature's Path,10/4/2020,sponsoredProducts,Branded,503.91,102727,318,3064.31,197369.6
Nature's Path,Nature's Path,10/4/2020,sponsoredProducts,Category,1076.98,192080,506,2210.72,197369.6
Nature's Path,Nature's Path,3/22/2020,sponsoredBrands,Branded,0,0,0,111.72,288207.4
Nature's Path,Nature's Path,3/22/2020,sponsoredBrands,Category,0,0,0,0,288207.4
Nature's Path,Nature's Path,3/22/2020,sponsoredProducts,Auto,0,0,0,0,288207.4
Nature's Path,Nature's Path,3/22/2020,sponsoredProducts,Branded,0,0,0,0,288207.4
Nature's Path,Nature's Path,3/22/2020,sponsoredProducts,Category,852.38,160279,660,5531.87,288207.4
Nature's Path,Nature's Path,3/22/2020,sponsoredProducts,Competitive,0,0,0,0,288207.4
Nature's Path,Nature's Path,5/9/2021,sponsoredBrands,Branded,276.84,9327,207,1191.15,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredBrands,Category,475.34,82057,186,821.68,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredBrandsVideo,Branded,4.57,457,5,0,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredProducts,Auto,602.08,150827,325,1174.79,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredProducts,Branded,664.36,187119,522,3616.47,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredProducts,Category,856.5,251599,585,1906.94,363652.07
Nature's Path,Nature's Path,5/9/2021,sponsoredProducts,Product Targeting,1.32,318,1,17.63,363652.07
Nature's Path,Nature's Path,5/16/2021,sponsoredBrands,Branded,206.97,10540,171,1142.84,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredBrands,Category,401.68,69898,164,664.13,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredBrandsVideo,Branded,2.7,254,3,0,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredProducts,Auto,463.78,123539,256,750.79,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredProducts,Branded,663.53,196289,510,3491.16,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredProducts,Category,622.57,180426,406,1010.46,355091.63
Nature's Path,Nature's Path,5/16/2021,sponsoredProducts,Product Targeting,4.16,375,4,29.36,355091.63
KIND,KIND,10/17/2021,sponsoredBrands,Branded,800.6,37174,387,4036.83,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Category,913.95,195529,326,619.8,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Competitive,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrands,Uncategorized,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Category,590.16,110554,333,742.86,1566893.05
KIND,KIND,10/17/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1566893.05
KIND,KIND,10/17/2021,sponsoredDisplay,Category,530.17,94031,176,1423,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Auto,236.53,114682,114,207.96,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Branded,9814.34,948858,5412,64176.12,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Category,4461.63,1630063,1561,4499.02,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Competitive,24.56,16112,22,76.55,1566893.05
KIND,KIND,10/17/2021,sponsoredProducts,Uncategorized,0,0,0,0,1566893.05
Nature's Path,Nature's Path,7/5/2020,sponsoredBrands,Branded,392.88,14250,249,2221.34,169570.89
Nature's Path,Nature's Path,7/5/2020,sponsoredBrands,Category,179.82,16633,70,294.13,169570.89
Nature's Path,Nature's Path,7/5/2020,sponsoredProducts,Auto,404.51,446797,624,3302.91,169570.89
Nature's Path,Nature's Path,7/5/2020,sponsoredProducts,Branded,848.7,144373,698,8297.42,169570.89
Nature's Path,Nature's Path,7/5/2020,sponsoredProducts,Category,3198.07,928529,1838,7007.73,169570.89
Nature's Path,Nature's Path,7/5/2020,sponsoredProducts,Competitive,147.16,42783,80,26.86,169570.89
Nature's Path,Nature's Path,8/19/2018,sponsoredProducts,Auto,301.98,282930,320,781.87,70376.74
Nature's Path,Nature's Path,8/19/2018,sponsoredProducts,Uncategorized,6493.12,830343,3580,17148.47,70376.74
KIND,KIND,1/26/2020,sponsoredBrands,Branded,2840.92,71293,1267,15750.61,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Category,1934.03,506360,895,3146.35,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Competitive,530.18,111079,210,511.56,910210.7
KIND,KIND,1/26/2020,sponsoredBrands,Uncategorized,0,0,0,0,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Auto,2944.51,1442367,2102,11544.75,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Branded,9200.98,971849,4823,46426.13,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Category,15484.79,1679688,4350,19817.04,910210.7
KIND,KIND,1/26/2020,sponsoredProducts,Competitive,1016.24,294174,342,932.14,910210.7
KIND,KIND,10/11/2020,sponsoredBrands,Branded,12534.3,200327,1622,14313,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Category,22117.02,3135522,3338,6830.23,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Competitive,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Uncategorized,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Branded,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Category,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Category,0,1,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Auto,1263.86,1426751,764,3320.98,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Branded,12829.39,1853568,4186,30993.03,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Category,63252.07,10574438,9763,44626.5,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Competitive,5246.58,396188,453,2878.91,1121802.96
KIND,KIND,11/21/2021,sponsoredBrands,Branded,474.29,16480,263,2154.29,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Category,1023.46,217280,292,605.13,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Competitive,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Uncategorized,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Category,440.8,61727,235,674.81,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredDisplay,Category,394.63,63657,114,293,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Auto,4898.39,1827135,1567,4494.1,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Branded,13350.07,887126,6022,69295.63,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Category,5271.11,1170792,1440,6408.75,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Competitive,10.89,5368,7,0,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Uncategorized,0,0,0,0,1242642.27
Nature's Path,Nature's Path,9/15/2019,sponsoredBrands,Branded,0,0,0,0,87434.38
Nature's Path,Nature's Path,9/15/2019,sponsoredBrands,Category,68.5,2195,41,10.01,87434.38
Nature's Path,Nature's Path,9/15/2019,sponsoredProducts,Auto,603.78,421672,534,1548.79,87434.38
Nature's Path,Nature's Path,9/15/2019,sponsoredProducts,Branded,1312.87,196753,891,6976.65,87434.38
Nature's Path,Nature's Path,9/15/2019,sponsoredProducts,Category,2681.87,499818,1479,4365.57,87434.38
Nature's Path,Nature's Path,9/15/2019,sponsoredProducts,Competitive,166.55,48450,91,237.73,87434.38
KIND,KIND,1/24/2021,sponsoredBrands,Branded,4757.88,267819,2063,16632.54,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Category,1853.42,129873,171,881.04,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Competitive,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Uncategorized,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Branded,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Category,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Auto,3746.96,2418287,1635,7168.53,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Branded,11838.24,1487641,4241,34381.33,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Category,7578.02,1213132,2053,7245.53,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Competitive,6.54,6276,8,28.96,951847.32
Nature's Path,Nature's Path,12/1/2019,sponsoredBrands,Branded,382.79,7566,201,1453.43,93247.1
Nature's Path,Nature's Path,12/1/2019,sponsoredBrands,Category,17.99,503,6,46.73,93247.1
Nature's Path,Nature's Path,12/1/2019,sponsoredProducts,Auto,433.1,331912,497,1973.36,93247.1
Nature's Path,Nature's Path,12/1/2019,sponsoredProducts,Branded,1546.52,235484,1084,10194.36,93247.1
Nature's Path,Nature's Path,12/1/2019,sponsoredProducts,Category,3154.27,889833,1282,3256.95,93247.1
Nature's Path,Nature's Path,12/1/2019,sponsoredProducts,Competitive,338.19,141993,178,393.16,93247.1
KIND,KIND,4/25/2021,sponsoredBrands,Branded,3686.64,138773,1663,18799.52,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Category,2561.45,155668,321,1353.37,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Competitive,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Uncategorized,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Category,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredDisplay,Category,1800.96,359711,513,1979,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Branded,347.98,43221,244,1428.74,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Category,142.14,29324,71,260.57,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Competitive,12.21,6169,11,80.56,1743006
KIND,KIND,10/20/2019,sponsoredBrands,Branded,1498.04,48129,393,4532.69,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Category,1401.17,123962,440,2879.62,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Competitive,0,0,0,0,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Uncategorized,0,0,0,0,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Auto,731.16,280369,520,2965.69,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Branded,10717,883618,4503,46997.77,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Category,27113.8,3592981,7389,53719.7,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Competitive,460.74,246366,228,795.8,847244.65
KIND,KIND,6/28/2020,sponsoredBrands,Branded,2053.66,63737,984,12249.15,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Category,501.45,195588,231,848.89,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Competitive,111.99,37696,51,160.33,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Uncategorized,0,0,0,0,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Branded,152.22,13837,163,2496.29,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Category,88.79,5752,24,125.63,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Competitive,0,33,0,0,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Auto,3037.31,1919991,1862,6051.45,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Branded,5727.81,657981,2863,33346.8,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Category,16359.98,1992084,3395,16574.47,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Competitive,889.29,364357,311,1231.73,883942.06
KIND,KIND,9/8/2019,sponsoredBrands,Branded,5496.74,149718,1643,14342.41,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Category,5720.47,887808,2000,4838.58,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Competitive,74.86,51486,89,44.2,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Auto,6319.7,2619654,3395,14046.14,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Branded,25982.64,2537806,13340,141284.18,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Category,34083.17,3752438,9367,53227.59,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Competitive,1562.42,611128,620,1671.81,869755.27
KIND,KIND,2/23/2020,sponsoredBrands,Branded,1808.63,77350,1529,20194.08,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Category,312.78,101890,237,1390.96,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Competitive,25.63,9772,22,23.99,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Uncategorized,0,0,0,0,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Auto,311.59,493514,1222,9460.77,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Branded,11302.94,823714,6157,81099.71,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Category,23497.42,2118898,5819,47036.92,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Competitive,2420.94,660705,705,3901.38,1069951.04
KIND,KIND,7/11/2021,sponsoredBrands,Branded,3558.59,157429,1688,18808.53,1409161.55
